name,price,description,link,photo link
Ноутбук Acer Aspire 3 A315-53-54VV (NX.H2BEU.025),от 18 609 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-7200U
Частота - 2,5-3,1 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/acer/acer_aspire_3_a315-53-54vv_nx_h2beu_025/catc839t14m3690639.html,https:/images/preload.gif
Ноутбук Dell Vostro 3568 (N2092WVN356801_H),от 13 973 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/dell/dell_vostro_3568_n2092wvn356801_h/catc839t14m3707413.html,https:/images/preload.gif
Ноутбук Dell Vostro 3568 (N2092WVN356801_P),от 14 570 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/dell/dell_vostro_3568_n2092wvn356801_p/catc839t14m3707415.html,https:/images/preload.gif
Ноутбук Dell Inspiron 5570 (I553410DDL-80G),от 13 499 грн. ,"Тип - Ноутбук
Тип процессора - 6006U
Частота - 2 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/dell/dell_inspiron_5570_i553410ddl-80g/catc839t14m3388194.html,https:/images/preload.gif
Ноутбук Dell Inspiron 5570 (I555820DDL-80G),19 599 грн. ,"Тип - Ноутбук
Тип процессора - 8250U
Частота - 1.6 - 3.4  ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ5MDg0NDMzMjQiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук Lenovo V130-15 (81HN00H2RA),от 15 820 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-6006U
Частота - 2,0 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_v130-15_81hn00h2ra/catc839t14m3712340.html,https:/images/preload.gif
Ноутбук Dell Vostro 3578 (N2103WVN357801_U),от 14 969 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-8130U
Частота - 2,2-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/dell/dell_vostro_3578_n2103wvn357801_u/catc839t14m3707428.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81DE01W4RA),от 19 999 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-8250U
Частота - 1,6-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15_81de01w4ra/catc839t14m3712614.html,https:/images/preload.gif
Ноутбук Lenovo ThinkPad E480 (20KN004URT),от 19 813 грн. ,"Тип - Ноутбук
Тип процессора - 8250U
Частота - 1.6 ГГц
Диагональ экрана - 14 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_thinkpad_e480_20kn004urt/catc839t14m3412163.html,https:/images/preload.gif
Ноутбук HP 250 G6 (3VK07ES),от 10 799 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium N4200
Частота - 1,1-2,5 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/hp/hp_250_g6_3vk07es/catc839t14m3708761.html,https:/images/preload.gif
Ноутбук HP 250 G6 (4LT12EA),от 12 299 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-7020U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/hp/hp_250_g6_4lt12ea/catc839t14m3648222.html,https:/images/preload.gif
Ноутбук Lenovo V330-14 (81B000DDRA),от 15 736 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-8130U
Частота - 2,2 ГГц
Диагональ экрана - 14 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_v330-14_81b000ddra/catc839t14m3712349.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81DE01PCRA),от 19 569 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-7020U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15_81de01pcra/catc839t14m3712331.html,https:/images/preload.gif
Ноутбук Lenovo V130-15 (81HN00HXRA),от 18 984 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-7200U
Частота - 2,5 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_v130-15_81hn00hxra/catc839t14m3712332.html,https:/images/preload.gif
Ноутбук ASUS VivoBook 15 X510UF-BQ010 (90NB0IK3-M00140),от 19 099 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-8250U
Частота - 1,6-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/asus/asus_vivobook_15_x510uf-bq010_90nb0ik3-m00140/catc839t14m3705902.html,https:/images/preload.gif
Ноутбук HP ProBook 430 G5 (3RL39AV_V22),от 19 068 грн. ,"Тип - Ультрабук
Тип процессора - Intel Core i3-8130U
Частота - 2,2-3,4 ГГц
Диагональ экрана - 13.3 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/hp/hp_probook_430_g5_3rl39av_v22/catc839t14m3708400.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81D100MERA),от 10 799 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium Silver N5000
Частота - 1,1 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15_81d100mera/catc839t14m3712610.html,https:/images/preload.gif
Ноутбук ASUS VivoBook 15 X510UA-BQ441 (90NB0FQ3-M06790),от 19 127 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-8250U
Частота - 1,6-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/asus/asus_vivobook_15_x510ua-bq441_90nb0fq3-m06790/catc839t14m3705576.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81D100MFRA),от 10 799 грн. ,"Тип - Ноутбук
Тип процессора - Intel Celeron N4000
Частота - 1,1 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15_81d100mfra/catc839t14m3712605.html,https://i4.price.ua/images/model/839/3712605/2/1/type4/lenovo_ideapad_330-15_81d100mfra_4945694.jpg
Ноутбук Lenovo IdeaPad 330-15IKB (81DC00ABRA),от 12 646 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15ikb_81dc00abra/catc839t14m3710774.html,https://i4.price.ua/images/model/839/3710774/2/1/type4/lenovo_ideapad_330-15ikb_81dc00abra_4944783.jpg
Ноутбук Lenovo V130-14 (81HQ00HVRA),от 13 972 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-6006U
Частота - 2,0 ГГц
Диагональ экрана - 14 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_v130-14_81hq00hvra/catc839t14m3712361.html,https://i3.price.ua/images/model/839/3712361/2/1/type4/lenovo_v130-14_81hq00hvra_4945384.jpg
Ноутбук HP ProBook 450 G5 (3RE58AV_V25),от 19 223 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-8130U
Частота - 2,2-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/hp/hp_probook_450_g5_3re58av_v25/catc839t14m3708388.html,https://i3.price.ua/images/model/839/3708388/2/1/type4/hp_probook_450_g5_3re58av_v25_4945568.jpg
Ноутбук Lenovo IdeaPad 330-15IGM (81D100HQRA),от 10 799 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium Silver N5000
Частота - 1,1-2,7 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15igm_81d100hqra/catc839t14m3710771.html,https://i2.price.ua/images/model/839/3710771/2/1/type4/lenovo_ideapad_330-15igm_81d100hqra_4945207.jpg
Ноутбук Lenovo IdeaPad 330-15IKB (81DC009RRA),от 10 299 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15ikb_81dc009rra/catc839t14m3710769.html,https://i1.price.ua/images/offers/746/type2/1045023954.jpg
Ноутбук Lenovo IdeaPad 320-15 (80XS00E3RA),14 999 грн. ,"Тип - Ноутбук
Тип процессора - AMD A12-9720P
Частота - 2,7-3,6 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ5MDI0MDkwNjYiO3M6MToiYyI7aToyO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https://i2.price.ua/images/model/839/3526394/2/1/type4/lenovo_ideapad_320-15_80xs00e3ra_4735673.jpg
Ноутбук Dell Inspiron 5575 (I55R3410DIW-80S),от 16 799 грн. ,"Тип - Ноутбук
Тип процессора - AMD Ryzen 3 2200U
Частота - 2,5-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/dell/dell_inspiron_5575_i55r3410diw-80s/catc839t14m3708109.html,https://i4.price.ua/images/model/839/3708109/2/1/type4/dell_inspiron_5575_i55r3410diw-80s_4945463.jpg
Ноутбук Dell Inspiron 5770 (I517F34H1DIL-7BK),от 16 859 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-7020U
Частота - 2,3 ГГц
Диагональ экрана - 17.3 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/dell/dell_inspiron_5770_i517f34h1dil-7bk/catc839t14m3707329.html,https:/images/preload.gif
Ноутбук Lenovo V130-15 (81HN00H8RA),от 18 508 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-6006U
Частота - 2 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/lenovo/lenovo_v130-15_81hn00h8ra/catc839t14m3712356.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81DE01EYPB),13 999 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-8130U
Частота - 2,2-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTb2b2d263ef9eae2413442fefc87851deowO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ5MDAzODU4ODIiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15 (81DC00NMRA),от 13 399 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15_81dc00nmra/catc839t14m3712611.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15IKB (81DC009HRA),от 11 404 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15ikb_81dc009hra/catc839t14m3710512.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15IKBR (81DE01FGRA),от 19 354 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-8250U
Частота - 1,6-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15ikbr_81de01fgra/catc839t14m3710532.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15IKB (81DC009GRA),от 11 375 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium 4415U
Частота - 2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15ikb_81dc009gra/catc839t14m3710513.html,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 320-15 (80XH022QRA),от 13 258 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-6006U
Частота - 2,0 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_320-15_80xh022qra/catc839t14m3526401.html,https:/images/preload.gif
Ноутбук HP 17-bs067cl (2KW14UA),от 17 499 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i7-7500U
Частота - 2,7 ГГц
Диагональ экрана - 17.3 дюйм.
Разрешение экрана - 1600x900 пикс.",https://price.ua/hp/hp_17-bs067cl_2kw14ua/catc839t14m3710327.html,https:/images/preload.gif
Ноутбук HP 255 G6 (2HG89ES),от 13 668 грн. ,"Тип - Ноутбук
Тип процессора - 9220
Частота - 2.5 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/hp/hp_255_g6_2hg89es/catc839t14m3129263.html,https:/images/preload.gif
Ноутбук HP 250 G6 (3VJ82ES),от 11 994 грн. ,"Тип - Ноутбук
Тип процессора - Intel Celeron N3350
Частота - 1,1-2,3 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/hp/hp_250_g6_3vj82es/catc839t14m3708241.html,https:/images/preload.gif
Ноутбук Dell Inspiron 3573 (I35P41DIW-70),от 10 799 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium N5000
Частота - 1,1-2,6 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/dell/dell_inspiron_3573_i35p41diw-70/catc839t14m3707911.html,https:/images/preload.gif
Ноутбук HP 15-db0220ur (4MS05EA),от 10 299 грн. ,"Тип - Ноутбук
Тип процессора - AMD A9-9425
Частота - 3,1-3,7 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/hp/hp_15-db0220ur_4ms05ea/catc839t14m3708278.html,https:/images/preload.gif
Ноутбук HP 640 G3 Z2W27EA,19 900 грн. ,"Тип - Ноутбук
Тип процессора - 7100U
Частота - 2.4 ГГц
Диагональ экрана - 14 дюйм.
Разрешение экрана - 1366x738 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTq17s5022q0q7501o64471sos63s4rr69owO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ4OTU2MzgwOTYiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук HP 250 G6 (1XP03EA),от 11 999 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-6006U
Частота - 2 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/hp/hp_250_g6_1xp03ea/catc839t14m3130069.html,https:/images/preload.gif
Ноутбук Fujitsu LifeBook A555 A5550M0002UA,от 16 258 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i3-5005U
Частота - 2 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/fujitsu/fujitsu_lifebook_a555_a5550m0002ua/catc839t14m3282085.html,https:/images/preload.gif
Ноутбук Dell Inspiron 3576 (I3558S2DDW-70B),19 599 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-8250U
Частота - 1,6-3,4 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ4OTM5OTcyOTAiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук Lenovo IdeaPad 330-15ARR (81D2009VRA),от 18 199 грн. ,"Тип - Ноутбук
Тип процессора - AMD Ryzen 5 2500U
Частота - 2,0-3,6 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/lenovo/lenovo_ideapad_330-15arr_81d2009vra/catc839t14m3710747.html,https:/images/preload.gif
Ноутбук Acer Swift 1 SF114-32-P2LB (NX.GZLEU.016),от 18 999 грн. ,"Тип - Ноутбук
Тип процессора - Intel Pentium Silver N5000
Частота - 1,1 ГГц
Диагональ экрана - 14 дюйм.
Разрешение экрана - 1920x1080 пикс.",https://price.ua/acer/acer_swift_1_sf114-32-p2lb_nx_gzleu_016/catc839t14m3656544.html,https:/images/preload.gif
Ноутбук HP 450 G3 W0S86UT,16 361 грн. ,"Тип - Ноутбук
Тип процессора - Intel Core i5-6200U
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.
Вес - 2.07 кг",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aTZDE3ZjUwMjJkMGQ3NTAxYjY0NDcxZmJmowO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ4OTEzNDExODQiO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
Ноутбук HP 250 G6 (3JJ44UT),14 759 грн. ,"Тип - Ноутбук
Тип процессора - 6006U
Частота - 2 ГГц
Диагональ экрана - 15.6 дюйм.
Разрешение экрана - 1366x768 пикс.",https://price.ua/main/gate.html?hash=YTo0OntzOjE6InUiO2E6OTp7czoxOiJ3IjtzOjI6IjIxIjtzOjE6InMiO2k6Mjg0O3M6MToiciI7aTowO3M6MToidCI7aTo0O3M6MToicCI7aTo0O3M6MToieSI7aT183a6c9890f2ae74e41bc6698bf814d3owO3M6MToibSI7aToyO3M6MToiZiI7aToyO3M6MToiZSI7aTo1O31zOjE6InkiO3M6MTA6IjQ4OTEzNDExNTciO3M6MToiYyI7aToxO3M6MzoiY2pzIjtpOjE7fQ%3D%3D,https:/images/preload.gif
